date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,is_day,sunshine_duration,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,global_tilted_irradiance_instant,terrestrial_radiation_instant,weather_station_latitude,weather_station_longitude
2023-02-07 21:00:00+00:00,21.1905,71.30368,15.790501,21.85086,0.0,0.0,0.0,0.0,1014.8,1003.10266,7.5,8.0,0.0,1.0,0.026851365,0.7221583,9.028754,17.58481,184.57384,157.10942,20.880001,25.1905,27.7405,25.4405,22.1905,0.143,0.123,0.13,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-07 22:00:00+00:00,20.6405,72.12159,15.4405,21.481028,0.0,0.0,0.0,0.0,1014.8,1003.0809,0.9,1.0,0.0,0.0,0.01569053,0.6782994,6.849467,15.778516,183.01273,145.22209,17.64,24.3405,27.540499,25.4405,22.1905,0.143,0.123,0.13,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-07 23:00:00+00:00,19.8405,75.77673,15.4405,20.506449,0.0,0.0,0.0,0.0,1014.8,1003.0491,0.0,0.0,0.0,0.0,0.015253455,0.5609789,8.049845,14.205182,206.56499,171.25392,14.4,23.540499,27.3905,25.4405,22.1905,0.143,0.123,0.13,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-08 00:00:00+00:00,18.9405,75.63097,14.540501,19.334488,0.0,0.0,0.0,0.0,1014.0,1002.2225,0.0,0.0,0.0,0.0,0.012937647,0.5337032,7.5685663,16.299694,177.27374,133.21011,17.28,23.5905,26.9405,25.4405,22.1905,0.145,0.126,0.13,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-08 01:00:00+00:00,18.5905,76.31099,14.340501,18.500275,0.0,0.0,0.0,0.0,1013.8,1002.0106,0.0,0.0,0.0,0.0,0.021233127,0.5076064,10.383987,19.242327,123.690094,107.41806,18.0,22.6905,26.7405,25.4405,22.1905,0.145,0.126,0.13,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-08 02:00:00+00:00,18.3905,76.27916,14.1405,18.279253,0.0,0.0,0.0,0.0,1013.6,1001.8051,0.9,1.0,0.0,0.0,0.0199524,0.50197625,10.028439,20.617662,111.03758,102.09474,18.0,21.9905,26.540499,25.4405,22.1905,0.145,0.126,0.13,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-08 03:00:00+00:00,18.290499,76.758934,14.1405,18.260717,0.0,0.0,0.0,0.0,1013.3,1001.5045,8.099999,9.0,0.0,0.0,0.017356012,0.48875332,9.47012,21.791153,98.74608,97.59455,18.0,21.4405,26.290499,25.4405,22.2405,0.145,0.126,0.13,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-08 04:00:00+00:00,18.3905,77.52301,14.3905,18.48739,0.0,0.0,0.0,0.0,1013.5,1001.7063,12.599999,14.0,0.0,0.0,0.015568103,0.4756465,9.227524,20.898611,110.55612,100.92277,17.64,21.0905,26.0905,25.4405,22.2405,0.145,0.126,0.13,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-08 05:00:00+00:00,20.4405,69.13134,14.590501,20.82513,0.0,0.0,0.0,0.0,1014.0,1002.28235,13.5,15.0,0.0,0.0,0.046065435,0.7419044,7.754637,19.839235,111.801476,101.5138,17.28,21.1905,25.8405,25.4405,22.2405,0.145,0.126,0.13,0.212,1.0,821.0252,30.0,15.0,15.0,135.8235,29.999994,93.636215,66.799736,33.399868,33.399868,225.26648,40.27662,208.49582,-33.91915512084961,18.74064826965332
2023-02-08 06:00:00+00:00,23.040499,59.358665,14.6905,22.933954,0.0,0.0,0.0,0.0,1014.0,1002.3843,8.099999,9.0,0.0,0.0,0.16093044,1.1446654,11.367109,17.518356,100.95402,99.46225,23.039999,22.5905,25.6905,25.4405,22.2405,0.144,0.126,0.13,0.212,1.0,3600.0,199.0,134.0,65.0,530.91815,199.00003,354.91177,280.23172,188.69875,91.532974,530.91815,280.23175,499.78662,-33.91915512084961,18.74064826965332
2023-02-08 07:00:00+00:00,25.790499,49.700153,14.4905,25.288204,0.0,0.0,0.0,0.0,1013.8,1002.29285,1.8,2.0,0.0,0.0,0.32956344,1.6698285,13.556282,18.289274,100.71308,100.20392,27.72,24.9905,25.5905,25.4405,22.2405,0.144,0.126,0.13,0.212,1.0,3600.0,424.0,333.0,91.0,734.20874,423.99997,637.7668,512.54504,402.54126,110.00377,734.20874,512.545,770.95325,-33.91915512084961,18.74064826965332
2023-02-08 08:00:00+00:00,28.5905,39.395912,13.4405,28.489922,0.0,0.0,0.0,0.0,1013.3,1001.90454,0.0,0.0,0.0,0.0,0.501673,2.370376,11.966953,15.725037,111.16133,105.945465,28.8,28.040499,25.6405,25.3905,22.2405,0.144,0.126,0.13,0.212,1.0,3600.0,648.0,555.0,93.0,875.8045,648.0,891.0807,729.7538,625.0206,104.733185,875.80457,729.7538,1003.5023,-33.91915512084961,18.74064826965332
2023-02-08 09:00:00+00:00,30.540499,34.413086,13.090501,31.714401,0.0,0.0,0.0,0.0,1013.0,1001.68054,0.0,0.0,0.0,0.0,0.63675,2.8697333,9.686609,11.753876,138.01286,130.0302,27.359999,31.3905,25.8405,25.3905,22.2405,0.143,0.126,0.13,0.212,1.0,3600.0,827.0,728.0,99.0,932.65625,827.0,1097.5771,890.28766,783.7115,106.57615,932.6563,890.28766,1181.5712,-33.91915512084961,18.74064826965332
2023-02-08 10:00:00+00:00,32.0405,31.493847,13.040501,33.940235,0.0,0.0,0.0,0.0,1012.5,1001.2415,0.0,0.0,0.0,0.0,0.74831367,3.263925,9.693296,11.609651,158.19853,150.2552,25.919998,34.5405,26.1405,25.3905,22.2405,0.142,0.126,0.13,0.212,1.0,3600.0,955.0,863.0,92.0,976.1132,955.0,1243.1681,993.286,897.5977,95.688286,976.1132,993.286,1293.007,-33.91915512084961,18.74064826965332
2023-02-08 11:00:00+00:00,33.4905,28.835413,12.9405,35.349407,0.0,0.0,0.0,0.0,1011.7,1000.5031,0.0,0.0,0.0,0.0,0.828005,3.6782556,11.726277,13.708391,162.12122,156.80139,28.8,37.2405,26.540499,25.3905,22.2405,0.142,0.126,0.13,0.212,1.0,3600.0,1021.0,927.0,94.0,989.0223,1021.0,1317.9136,1030.5167,935.64056,94.876175,989.0223,1030.5167,1330.1978,-33.91915512084961,18.74064826965332
2023-02-08 12:00:00+00:00,33.440502,29.201078,13.090501,34.162933,0.0,0.0,0.0,0.0,1011.5,1000.30347,0.0,0.0,0.0,0.0,0.8572437,3.6491156,18.057508,21.96295,184.57384,180.93916,32.760002,39.2905,27.1405,25.3905,22.2405,0.139,0.122,0.129,0.212,1.0,3600.0,1019.0,924.0,95.0,986.7156,1019.0,1316.7012,998.7927,905.6766,93.1161,986.7156,998.7927,1290.5903,-33.91915512084961,18.74064826965332
2023-02-08 13:00:00+00:00,33.8405,28.368841,12.9905,33.7234,0.0,0.0,0.0,0.0,1010.7,999.5268,0.6,0.0,1.0,0.0,0.8322441,3.7753634,20.617662,25.417631,167.90526,164.38895,42.12,40.0405,27.6405,25.3905,22.2405,0.139,0.122,0.129,0.212,1.0,3600.0,949.0,858.0,91.0,973.21515,949.0,1239.5945,900.97546,814.58057,86.394905,973.21515,900.97546,1176.8644,-33.91915512084961,18.74064826965332
2023-02-08 14:00:00+00:00,33.2905,28.87582,12.790501,32.116707,0.0,0.0,0.0,0.0,1010.3,999.1114,0.6,0.0,1.0,0.0,0.74919593,3.635325,22.73707,28.503725,156.68227,152.14044,45.0,39.9905,28.1405,25.3905,22.2405,0.138,0.122,0.129,0.212,1.0,3600.0,818.0,730.0,88.0,940.0768,818.0,1091.8292,746.7672,666.43036,80.336815,940.0767,746.7672,996.75085,-33.91915512084961,18.74064826965332
2023-02-08 15:00:00+00:00,32.5405,27.287819,11.290501,30.168884,0.0,0.0,0.0,0.0,1009.8,998.58966,0.6,0.0,1.0,0.0,0.61037904,3.5636625,21.09305,26.980793,152.56036,148.64297,44.639996,39.2405,28.6405,25.4405,22.2405,0.138,0.122,0.129,0.212,1.0,3600.0,615.0,515.0,100.0,819.6177,615.0,883.4563,530.8031,444.49368,86.30945,819.61774,530.8031,762.5063,-33.91915512084961,18.74064826965332
2023-02-08 16:00:00+00:00,31.2405,29.765411,11.4905,28.330158,0.0,0.0,0.0,0.0,1009.8,998.5421,0.0,0.0,0.0,0.0,0.4861666,3.1983395,23.051247,30.760519,128.65984,124.992096,43.199997,37.890503,28.9905,25.4405,22.2405,0.137,0.122,0.129,0.212,1.0,3600.0,428.0,359.0,69.0,802.90344,428.00003,628.6578,333.6516,279.862,53.78963,802.90344,333.65164,490.07632,-33.91915512084961,18.74064826965332
2023-02-08 17:00:00+00:00,28.3405,38.061684,12.6905,26.061905,0.0,0.0,0.0,0.0,1010.6,999.2255,0.0,0.0,0.0,0.0,0.29776752,2.3878052,21.385939,31.122828,126.09837,119.826996,43.56,35.7405,29.290499,25.4405,22.2405,0.137,0.122,0.129,0.212,1.0,3600.0,206.0,156.0,50.0,636.1458,205.99997,344.78232,118.3074,89.59202,28.71539,636.1458,118.30739,198.01117,-33.91915512084961,18.74064826965332
2023-02-08 18:00:00+00:00,25.1905,47.027546,13.090501,23.320972,0.0,0.0,0.0,0.0,1011.3,999.7984,0.0,0.0,0.0,0.0,0.16511513,1.6972406,19.523155,32.10667,112.78245,107.62239,39.239998,33.0405,29.4405,25.4405,22.2405,0.137,0.122,0.129,0.212,0.0,967.88525,30.0,17.0,13.0,159.37608,30.000008,88.33813,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-08 19:00:00+00:00,23.290499,51.341675,12.6905,21.753302,0.0,0.0,0.0,0.0,1012.1,1000.5157,0.0,0.0,0.0,0.0,0.109892,1.391465,16.327497,30.36403,104.03627,100.244026,36.0,30.7405,29.4905,25.4405,22.2405,0.137,0.122,0.129,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-08 20:00:00+00:00,22.040499,55.205948,12.6405,21.019032,0.0,0.0,0.0,0.0,1012.6,1000.96124,0.0,0.0,0.0,0.0,0.075743,1.1875544,12.682018,27.869207,96.519714,95.931435,30.239998,28.790499,29.4405,25.4405,22.2405,0.137,0.122,0.129,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-08 21:00:00+00:00,21.3405,58.37869,12.840501,21.027182,0.0,0.0,0.0,0.0,1012.3,1000.63745,0.0,0.0,0.0,0.0,0.04216191,1.0572835,8.287822,24.482647,87.5105,90.84251,25.56,27.2405,29.3405,25.4905,22.2405,0.137,0.122,0.129,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-08 22:00:00+00:00,20.1905,63.278362,12.9905,19.718676,0.0,0.0,0.0,0.0,1012.3,1000.59186,0.0,0.0,0.0,0.0,0.04123923,0.86915743,9.726665,18.057508,87.87895,94.57384,18.359999,25.8405,29.1405,25.4905,22.2405,0.137,0.122,0.129,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-08 23:00:00+00:00,19.2405,67.339874,13.040501,18.638386,0.0,0.0,0.0,0.0,1011.9,1000.1589,0.0,0.0,0.0,0.0,0.037974477,0.7288369,10.739833,19.602652,103.57046,97.38595,17.64,24.6405,28.9405,25.4905,22.2405,0.137,0.122,0.129,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-09 00:00:00+00:00,20.2405,64.54051,13.340501,20.020124,0.0,0.0,0.0,0.0,1011.9,1000.1987,0.0,0.0,0.0,0.0,0.034780722,0.8418609,8.825508,16.203999,78.231735,88.727,17.64,25.290499,28.9405,25.4905,22.2405,0.13,0.117,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-09 01:00:00+00:00,20.4405,63.956345,13.3905,20.543642,0.0,0.0,0.0,0.0,1011.6,999.91003,0.0,0.0,0.0,0.0,0.0244949,0.86634564,6.725354,12.245294,74.47583,88.31535,14.04,24.1905,28.7405,25.4905,22.2405,0.13,0.117,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-09 02:00:00+00:00,19.6905,67.21302,13.4405,20.049746,0.0,0.0,0.0,0.0,1011.0,999.2871,0.0,0.0,0.0,0.0,0.011438491,0.7523774,5.0911684,8.891344,135.0001,111.3707,10.440001,23.2405,28.4905,25.4905,22.2405,0.13,0.117,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-09 03:00:00+00:00,18.6905,72.000244,13.540501,19.1553,0.0,0.0,0.0,0.0,1011.1,999.3461,0.0,0.0,0.0,0.0,0.0042918073,0.60376596,4.6102495,7.5942073,218.65984,174.55975,7.2,22.3905,28.1905,25.540499,22.2405,0.13,0.117,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-09 04:00:00+00:00,18.040499,75.72973,13.6905,18.431065,0.0,0.0,0.0,0.0,1011.2,999.41895,0.0,0.0,0.0,0.0,0.0044015036,0.50247204,5.4833565,8.557102,246.80138,194.62091,7.5599995,21.6405,27.9405,25.540499,22.290499,0.13,0.117,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-09 05:00:00+00:00,17.9905,77.96572,14.090501,18.24148,0.0,0.0,0.0,0.0,1012.0,1000.20776,0.0,0.0,0.0,0.0,0.030257575,0.45473897,7.42159,9.511088,255.96373,209.4758,10.08,21.3905,27.6405,25.540499,22.290499,0.13,0.117,0.128,0.212,1.0,1187.1133,32.0,19.0,13.0,174.47607,32.000008,91.45852,71.40769,42.398315,29.009375,292.03406,42.662613,204.08882,-33.91915512084961,18.74064826965332
2023-02-09 06:00:00+00:00,21.2405,64.54812,14.290501,21.60542,0.0,0.0,0.0,0.0,1012.3,1000.63336,0.0,0.0,0.0,0.0,0.13474779,0.89499104,7.127636,10.661107,224.9999,191.68935,16.199999,22.7405,27.3405,25.540499,22.290499,0.13,0.117,0.128,0.212,1.0,3600.0,214.0,163.0,51.0,653.4082,214.00005,350.67194,302.51315,230.4189,72.09425,653.4082,302.5132,495.7144,-33.91915512084961,18.74064826965332
2023-02-09 07:00:00+00:00,24.5905,51.51401,13.9405,24.47984,0.0,0.0,0.0,0.0,1012.7,1001.15924,0.0,0.0,0.0,0.0,0.30861408,1.4988834,9.504272,11.269782,217.30403,206.56499,22.319998,25.2405,27.1905,25.540499,22.290499,0.13,0.117,0.128,0.212,1.0,3600.0,440.0,371.0,69.0,822.76215,440.0,633.85724,532.56464,449.0488,83.515816,822.76215,532.56464,767.20435,-33.91915512084961,18.74064826965332
2023-02-09 08:00:00+00:00,27.1905,42.47212,13.340501,27.090025,0.0,0.0,0.0,0.0,1012.6,1001.15955,0.0,0.0,0.0,0.0,0.48521265,2.0739222,11.966954,14.264361,226.2188,222.95459,27.359999,28.290499,27.1905,25.540499,22.290499,0.13,0.117,0.128,0.212,1.0,3600.0,654.0,574.0,80.0,909.1577,654.0,887.4796,736.9507,646.80383,90.14687,909.15765,736.9507,1000.04395,-33.91915512084961,18.74064826965332
2023-02-09 09:00:00+00:00,29.4905,35.260796,12.540501,29.771416,0.0,0.0,0.0,0.0,1012.3,1000.94946,0.0,0.0,0.0,0.0,0.6461724,2.66729,14.003028,16.80857,226.04153,223.26433,31.68,31.4905,27.290499,25.540499,22.290499,0.13,0.117,0.128,0.212,1.0,3600.0,833.0,746.0,87.0,958.3087,833.0,1094.241,897.0276,803.34045,93.68716,958.3087,897.0276,1178.3485,-33.91915512084961,18.74064826965332
2023-02-09 10:00:00+00:00,31.540499,31.253904,12.4905,32.353306,0.0,0.0,0.0,0.0,1011.7,1000.4319,0.0,0.0,0.0,0.0,0.76915956,3.184119,14.76439,17.826363,224.9999,223.36346,33.839996,34.4905,27.4905,25.540499,22.290499,0.13,0.117,0.128,0.212,1.0,3600.0,960.0,870.0,90.0,986.1865,960.0,1240.034,998.6439,905.02106,93.62287,986.1865,998.6439,1289.9506,-33.91915512084961,18.74064826965332
2023-02-09 11:00:00+00:00,32.940502,30.72564,13.4405,33.946014,0.0,0.0,0.0,0.0,1011.3,1000.08746,0.0,0.0,0.0,0.0,0.8457083,3.4719071,17.309975,21.129883,224.9999,224.3098,37.079998,37.0905,27.8405,25.540499,22.290499,0.129,0.117,0.128,0.212,1.0,3600.0,1024.0,932.0,92.0,996.2974,1024.0,1314.9044,1033.595,940.7329,92.862045,996.2975,1033.595,1327.2251,-33.91915512084961,18.74064826965332
2023-02-09 12:00:00+00:00,32.2405,30.735056,12.840501,32.69252,0.0,0.0,0.0,0.0,1011.5,1000.2598,0.0,0.0,0.0,0.0,0.8401992,3.337563,19.171478,23.47741,214.28693,215.6399,42.12,38.640503,28.1405,25.540499,22.290499,0.129,0.117,0.128,0.212,1.0,3600.0,1022.0,929.0,93.0,993.9628,1022.0,1313.7318,1001.68164,910.5306,91.15107,993.96277,1001.68164,1287.6135,-33.91915512084961,18.74064826965332
2023-02-09 13:00:00+00:00,32.0905,30.694038,12.6905,31.867752,0.0,0.0,0.0,0.0,1011.0,999.7597,0.0,0.0,0.0,0.0,0.79767126,3.3114293,20.68356,25.264202,211.47679,212.78427,42.12,39.5905,28.540499,25.540499,22.290499,0.129,0.117,0.128,0.212,1.0,3600.0,950.0,863.0,87.0,980.94507,950.0,1236.5767,901.76843,819.1854,82.58301,980.945,901.76843,1173.7955,-33.91915512084961,18.74064826965332
2023-02-09 14:00:00+00:00,31.5905,33.487015,13.590501,30.715637,0.0,0.0,0.0,0.0,1010.5,999.24713,0.6,0.0,1.0,0.0,0.698922,3.0892322,22.218153,28.01531,206.98015,205.90645,44.28,39.640503,28.9905,25.540499,22.290499,0.129,0.117,0.128,0.212,1.0,3600.0,805.0,694.0,111.0,896.00195,805.0,1088.6776,734.62933,633.33264,101.29672,896.002,734.62933,993.5088,-33.91915512084961,18.74064826965332
2023-02-09 15:00:00+00:00,31.040499,36.864407,14.590501,29.645592,0.0,0.0,0.0,0.0,1010.2,998.93036,0.0,0.0,0.0,0.0,0.5803763,2.8420572,22.66857,28.691795,200.44963,197.52567,44.28,38.9905,29.3405,25.540499,22.290499,0.129,0.117,0.128,0.212,1.0,3600.0,635.0,555.0,80.0,886.3519,635.0,880.09467,547.64374,478.64923,68.994484,886.3519,547.64374,759.021,-33.91915512084961,18.74064826965332
2023-02-09 16:00:00+00:00,30.0905,43.26812,16.2405,28.986736,0.0,0.0,0.0,0.0,1009.9,998.59863,0.6,0.0,1.0,0.0,0.42455494,2.4187334,22.314192,29.574827,190.2221,183.48926,44.639996,37.640503,29.6905,25.5905,22.290499,0.129,0.117,0.128,0.212,1.0,3600.0,425.0,357.0,68.0,802.7994,424.99997,625.0253,330.66727,277.7605,52.906765,802.7993,330.66724,486.29507,-33.91915512084961,18.74064826965332
2023-02-09 17:00:00+00:00,29.540499,40.95978,14.8905,28.48788,0.0,0.0,0.0,0.0,1010.2,998.8749,0.0,0.0,0.0,0.0,0.274383,2.439147,18.331741,25.944988,160.49747,150.9455,42.48,35.890503,29.9405,25.5905,22.290499,0.129,0.117,0.128,0.212,1.0,3600.0,199.0,148.0,51.0,610.30585,198.99998,340.83517,113.21137,84.1974,29.01397,610.30585,113.211365,193.9016,-33.91915512084961,18.74064826965332
2023-02-09 18:00:00+00:00,27.1905,45.467396,14.3905,26.484226,0.0,0.0,0.0,0.0,1010.6,999.1821,0.0,0.0,0.0,0.0,0.14570622,1.9658129,14.693999,27.534704,120.963684,115.55992,33.839996,33.640503,30.040499,25.5905,22.290499,0.129,0.117,0.128,0.212,0.0,768.739,27.0,15.0,12.0,142.54758,26.999996,86.30449,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-09 19:00:00+00:00,25.7405,49.3668,14.340501,25.421919,0.0,0.0,0.0,0.0,1011.0,999.52277,0.0,0.0,0.0,0.0,0.092004694,1.6759461,11.91812,24.1388,115.01687,107.35411,28.44,31.6905,30.0905,25.5905,22.290499,0.129,0.117,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-09 20:00:00+00:00,24.0905,55.539474,14.6405,24.800459,0.0,0.0,0.0,0.0,1011.6,1000.0525,0.0,0.0,0.0,0.0,0.030525148,1.3338901,5.634891,17.026896,116.56499,103.44863,23.039999,29.9405,30.0905,25.5905,22.290499,0.129,0.117,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-09 21:00:00+00:00,23.1405,59.191254,14.7405,24.442621,0.0,0.0,0.0,0.0,1011.9,1000.3124,0.0,0.0,0.0,0.0,0.0,1.1563381,1.835647,7.42159,258.6901,104.03627,13.679999,28.3905,29.9905,25.6405,22.290499,0.129,0.117,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-09 22:00:00+00:00,21.3905,67.34352,15.090501,22.774792,0.0,0.0,0.0,0.0,1011.9,1000.244,0.0,0.0,0.0,0.0,0.0,0.8319806,2.1897945,5.815978,260.53775,111.801476,5.7599998,27.040499,29.8405,25.6405,22.290499,0.129,0.117,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-09 23:00:00+00:00,21.8405,65.93783,15.1905,23.200018,0.0,0.0,0.0,0.0,1011.7,1000.06384,0.0,0.0,0.0,0.0,0.0,0.8919624,2.6208394,8.654986,254.05453,106.9276,6.8399997,25.8405,29.6405,25.6405,22.290499,0.129,0.117,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-10 00:00:00+00:00,21.1405,68.16433,15.040501,22.044716,0.0,0.0,0.0,0.0,1011.4,999.74,0.0,0.0,0.0,0.0,0.01300733,0.79875195,5.3517847,10.233123,222.27362,129.28938,7.5599995,25.7405,29.4405,25.6405,22.290499,0.126,0.114,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-10 01:00:00+00:00,21.9905,64.08856,14.8905,23.082233,0.0,0.0,0.0,0.0,1011.1,999.4766,0.0,0.0,0.0,0.0,0.0069856755,0.94903994,3.671294,12.015589,281.3099,98.61557,9.72,24.790499,29.2405,25.6405,22.290499,0.126,0.114,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-10 02:00:00+00:00,21.9905,63.677067,14.790501,22.663021,0.0,0.0,0.0,0.0,1011.1,999.4766,0.9,1.0,0.0,0.0,0.023817727,0.9599204,6.28713,14.799459,76.75947,94.18484,12.599999,23.9405,28.9905,25.6405,22.290499,0.126,0.114,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-10 03:00:00+00:00,21.540499,66.5137,15.040501,22.69993,0.0,0.0,0.0,0.0,1011.3,999.65674,0.0,0.0,0.0,0.0,0.0045829657,0.8609835,3.6,10.8955765,323.13,82.40546,12.24,23.2405,28.6905,25.6905,22.290499,0.126,0.114,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-10 04:00:00+00:00,20.790499,70.321205,15.1905,21.81882,0.0,0.0,0.0,0.0,1011.4,999.7262,0.0,0.0,0.0,0.0,0.008367151,0.7288066,4.896529,11.384199,197.10281,108.43504,8.64,22.6405,28.4405,25.6905,22.290499,0.126,0.114,0.128,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.91915512084961,18.74064826965332
2023-02-10 05:00:00+00:00,20.6905,72.826965,15.6405,22.132994,0.0,0.0,0.0,0.0,1011.5,999.8209,0.9,1.0,0.0,0.0,0.022381324,0.66316414,3.2599385,11.440979,186.3401,114.14554,9.72,22.4905,28.1405,25.6905,22.3405,0.126,0.114,0.128,0.212,1.0,974.93414,29.0,17.0,12.0,158.35518,29.00001,89.27657,64.86077,38.02183,26.83894,267.58817,38.383766,199.67404,-33.91915512084961,18.74064826965332
2023-02-10 06:00:00+00:00,24.1905,58.30855,15.4905,25.784431,0.0,0.0,0.0,0.0,1011.8,1000.254,0.0,0.0,0.0,0.0,0.11848324,1.2582567,1.8,7.5685663,216.86998,115.34614,9.0,24.0905,27.9405,25.6905,22.3405,0.126,0.114,0.128,0.212,1.0,3600.0,208.0,158.0,50.0,640.91656,208.0,346.42145,295.18555,224.2275,70.95807,640.91656,295.18555,491.62793,-33.91915512084961,18.74064826965332
